synthetic_id,evidence_config,true_model,candidate_model,seed,primary_score,primary_curve_score,primary_onset_score,primary_width_score,primary_lowT_score,secondary_score,total_score,complexity_K,penalized_score,structured_candidate,selected_model,selected_score,run_status,second_best_model,second_best_score,selection_margin,unresolved
misspec_primary_secondary_M0_shifted_broadened_seed_0009,misspec_primary_secondary,M0_shifted_broadened,M1,9,0.0600376795259326,0.00502067528542519,0.0516206482593042,0.196027511567626,0.118660569974768,0.121319175776553,0.0814862032136499,1,0.0914862032136499,1,M1,0.0914862032136499,scored,M2,0.172192041585822,0.0807058383721726,0
misspec_primary_secondary_M0_shifted_broadened_seed_0009,misspec_primary_secondary,M0_shifted_broadened,M2,9,0.0998663362998762,0.0285774332981496,0.0516206482593035,0.213120104807801,0.28856982851847,0.24936835140258,0.152192041585822,2,0.172192041585822,1,M1,0.0914862032136499,scored,M2,0.172192041585822,0.0807058383721726,0
misspec_primary_secondary_M0_shifted_broadened_seed_0010,misspec_primary_secondary,M0_shifted_broadened,M0,10,0.209443840939908,0.0054902569843756,0.41296518607443,0.717658582441426,0.10971258577747,0.35435133336886,0.260161463290041,0,0.260161463290041,0,M1,0.0799700450435832,scored,M2,0.204119202803909,0.124149157760326,0
misspec_primary_secondary_M0_shifted_broadened_seed_0010,misspec_primary_secondary,M0_shifted_broadened,M1,10,0.00843873192905136,0.00171844773634366,0,0.0169259409946194,0.0336041127445775,0.184242483684857,0.0699700450435832,1,0.0799700450435832,1,M1,0.0799700450435832,scored,M2,0.204119202803909,0.124149157760326,0
misspec_primary_secondary_M0_shifted_broadened_seed_0010,misspec_primary_secondary,M0_shifted_broadened,M2,10,0.119336615199791,0.0186561977914123,0.103241296518608,0.392221675380808,0.203513371288279,0.304429722640128,0.184119202803909,2,0.204119202803909,1,M1,0.0799700450435832,scored,M2,0.204119202803909,0.124149157760326,0
misspec_primary_secondary_M0_shifted_broadened_seed_0011,misspec_primary_secondary,M0_shifted_broadened,M0,11,0.272812547859034,0.00194809205253912,0.877551020408163,0.624221083882994,0.0179675677912192,0.284621349940372,0.276945628587502,0,0.276945628587502,0,M1,0.131936743634801,scored,M2,0.237386172058035,0.105449428423234,0
misspec_primary_secondary_M0_shifted_broadened_seed_0011,misspec_primary_secondary,M0_shifted_broadened,M1,11,0.126463581390767,0.00653462255964782,0.464585834333733,0.0765115575638133,0.125349130730828,0.113529759230865,0.121936743634801,1,0.131936743634801,1,M1,0.131936743634801,scored,M2,0.237386172058035,0.105449428423234,0
misspec_primary_secondary_M0_shifted_broadened_seed_0011,misspec_primary_secondary,M0_shifted_broadened,M2,11,0.205449398368928,0.0320857126476742,0.361344537815125,0.48565917393924,0.29525838927453,0.239554466052092,0.217386172058035,2,0.237386172058035,1,M1,0.131936743634801,scored,M2,0.237386172058035,0.105449428423234,0
misspec_primary_secondary_M0_shifted_broadened_seed_0012,misspec_primary_secondary,M0_shifted_broadened,M0,12,0.178619878238618,0.00532313228996796,0.258103241296519,0.731515703682958,0.0974020552125783,0.304279220007142,0.222600647857601,0,0.222600647857601,0,M1,0.0839702582259042,scored,M2,0.205979464478699,0.122009206252795,0
misspec_primary_secondary_M0_shifted_broadened_seed_0012,misspec_primary_secondary,M0_shifted_broadened,M1,12,0.0432490719698861,0.001544054364922,0.154861944777911,0.0307830622361508,0.0459146433094688,0.131023889844224,0.0739702582259042,1,0.0839702582259042,1,M1,0.0839702582259042,scored,M2,0.205979464478699,0.122009206252795,0
misspec_primary_secondary_M0_shifted_broadened_seed_0012,misspec_primary_secondary,M0_shifted_broadened,M2,12,0.149995624131146,0.0184934149459506,0.258103241296518,0.378364554139276,0.215823901853171,0.252806596552726,0.185979464478699,2,0.205979464478699,1,M1,0.0839702582259042,scored,M2,0.205979464478699,0.122009206252795,0
misspec_primary_secondary_M0_shifted_broadened_seed_0013,misspec_primary_secondary,M0_shifted_broadened,M0,13,0.179392193237352,0.00419929447944222,0.361344537815126,0.640365449973558,0.0597921395904799,0.164354512742,0.174129005063979,0,0.174129005063979,0,M1,0.0613016110449703,scored,M0,0.174129005063979,0.112827394019008,0
misspec_primary_secondary_M0_shifted_broadened_seed_0013,misspec_primary_secondary,M0_shifted_broadened,M1,13,0.0328776534737072,0.00193952252224836,0.0516206482593035,0.0603671914732486,0.0835245589315672,0.0855175322487445,0.0513016110449703,1,0.0613016110449703,1,M1,0.0613016110449703,scored,M0,0.174129005063979,0.112827394019008,0
misspec_primary_secondary_M0_shifted_broadened_seed_0013,misspec_primary_secondary,M0_shifted_broadened,M2,13,0.149463834449233,0.0200983033901184,0.154861944777911,0.469514807848676,0.253433817475269,0.230283163170586,0.177750599501707,2,0.197750599501707,1,M1,0.0613016110449703,scored,M0,0.174129005063979,0.112827394019008,0
