sample_id,parameter,value,sample_weight,objective_value
1122,B_supp_scale,0.498462476907892,0.000392036238149486,1.72874529889844
1123,Tc_scale,1.06689919965692,0.000259615985498585,2.55304673774077
1123,Tc_heterogeneity_amplitude,1.27486989639269,0.000259615985498585,2.55304673774077
1123,W_boundary_class,0.6728612127169,0.000259615985498585,2.55304673774077
1123,W_coverage_class,0.289746885808356,0.000259615985498585,2.55304673774077
1123,W_crack_class,1.1753300810215,0.000259615985498585,2.55304673774077
1123,residual_shunt,1.7550186040884,0.000259615985498585,2.55304673774077
1123,Ic0_scale,0.500550393544209,0.000259615985498585,2.55304673774077
1123,B_supp_scale,2.03614464975345,0.000259615985498585,2.55304673774077
1124,Tc_scale,1.08625853331415,0.000116732642396497,4.15168143398648
1124,Tc_heterogeneity_amplitude,1.41782862787081,0.000116732642396497,4.15168143398648
1124,W_boundary_class,1.26295282198257,0.000116732642396497,4.15168143398648
1124,W_coverage_class,1.77893030395597,0.000116732642396497,4.15168143398648
1124,W_crack_class,1.50783597189744,0.000116732642396497,4.15168143398648
1124,residual_shunt,0.415463059108952,0.000116732642396497,4.15168143398648
1124,Ic0_scale,1.47935274218125,0.000116732642396497,4.15168143398648
1124,B_supp_scale,0.406928420897462,0.000116732642396497,4.15168143398648
1125,Tc_scale,0.914925042980451,1.93374354697291e-05,7.74736810077139
1125,Tc_heterogeneity_amplitude,0.938075803639657,1.93374354697291e-05,7.74736810077139
1125,W_boundary_class,0.059233719978466,1.93374354697291e-05,7.74736810077139
1125,W_coverage_class,0.344888009440594,1.93374354697291e-05,7.74736810077139
1125,W_crack_class,0.744912450567951,1.93374354697291e-05,7.74736810077139
1125,residual_shunt,0.446853090391148,1.93374354697291e-05,7.74736810077139
1125,Ic0_scale,0.73466811337909,1.93374354697291e-05,7.74736810077139
1125,B_supp_scale,0.866720189302464,1.93374354697291e-05,7.74736810077139
1126,Tc_scale,0.970262469390914,0.000209540089373244,2.98162370155996
1126,Tc_heterogeneity_amplitude,1.00644620943492,0.000209540089373244,2.98162370155996
1126,W_boundary_class,0.162126544004521,0.000209540089373244,2.98162370155996
1126,W_coverage_class,0.204679414481855,0.000209540089373244,2.98162370155996
1126,W_crack_class,0.947427511108345,0.000209540089373244,2.98162370155996
1126,residual_shunt,0.473960591790481,0.000209540089373244,2.98162370155996
1126,Ic0_scale,1.42378164960567,0.000209540089373244,2.98162370155996
1126,B_supp_scale,1.46023316146027,0.000209540089373244,2.98162370155996
1127,Tc_scale,0.963004126538119,0.000593716233063181,0.898650892249287
1127,Tc_heterogeneity_amplitude,0.599044073378181,0.000593716233063181,0.898650892249287
1127,W_boundary_class,0.376788491774451,0.000593716233063181,0.898650892249287
1127,W_coverage_class,0.566095730338227,0.000593716233063181,0.898650892249287
1127,W_crack_class,1.44605119066244,0.000593716233063181,0.898650892249287
1127,residual_shunt,1.53502069026345,0.000593716233063181,0.898650892249287
1127,Ic0_scale,1.30398689596087,0.000593716233063181,0.898650892249287
1127,B_supp_scale,0.978275490362332,0.000593716233063181,0.898650892249287
1128,Tc_scale,1.09900989578486,5.87305986464518e-05,5.52553213309305
1128,Tc_heterogeneity_amplitude,1.37285136390762,5.87305986464518e-05,5.52553213309305
1128,W_boundary_class,1.70401819845739,5.87305986464518e-05,5.52553213309305
1128,W_coverage_class,0.515680940684161,5.87305986464518e-05,5.52553213309305
1128,W_crack_class,0.914898806130035,5.87305986464518e-05,5.52553213309305
1128,residual_shunt,1.99739529319175,5.87305986464518e-05,5.52553213309305
1128,Ic0_scale,1.65544505970129,5.87305986464518e-05,5.52553213309305
1128,B_supp_scale,1.04220919711636,5.87305986464518e-05,5.52553213309305
1129,Tc_scale,1.05652164479646,0.000627057408564882,0.789377664149662
1129,Tc_heterogeneity_amplitude,1.00778410475176,0.000627057408564882,0.789377664149662
1129,W_boundary_class,1.3359221761012,0.000627057408564882,0.789377664149662
1129,W_coverage_class,0.931567708224327,0.000627057408564882,0.789377664149662
1129,W_crack_class,1.15666602288829,0.000627057408564882,0.789377664149662
1129,residual_shunt,0.376799265210459,0.000627057408564882,0.789377664149662
1129,Ic0_scale,0.927193077585149,0.000627057408564882,0.789377664149662
1129,B_supp_scale,0.593198618020665,0.000627057408564882,0.789377664149662
1130,Tc_scale,0.929067190878144,3.56131393150601e-05,6.52602455515627
1130,Tc_heterogeneity_amplitude,1.66508764027447,3.56131393150601e-05,6.52602455515627
1130,W_boundary_class,1.18184848494234,3.56131393150601e-05,6.52602455515627
1130,W_coverage_class,0.711070071710559,3.56131393150601e-05,6.52602455515627
1130,W_crack_class,1.79717421101075,3.56131393150601e-05,6.52602455515627
1130,residual_shunt,1.10018624848382,3.56131393150601e-05,6.52602455515627
1130,Ic0_scale,0.704503111413353,3.56131393150601e-05,6.52602455515627
1130,B_supp_scale,2.42073457737061,3.56131393150601e-05,6.52602455515627
1131,Tc_scale,1.01003769938444,0.000202429729904812,3.0506682314358
1131,Tc_heterogeneity_amplitude,0.75309469972589,0.000202429729904812,3.0506682314358
1131,W_boundary_class,0.33150659886781,0.000202429729904812,3.0506682314358
1131,W_coverage_class,0.506422150148612,0.000202429729904812,3.0506682314358
1131,W_crack_class,0.336904727292006,0.000202429729904812,3.0506682314358
1131,residual_shunt,1.14493405578287,0.000202429729904812,3.0506682314358
1131,Ic0_scale,0.993149569785926,0.000202429729904812,3.0506682314358
1131,B_supp_scale,1.40542133454155,0.000202429729904812,3.0506682314358
1132,Tc_scale,0.996235777713008,4.60480897375649e-05,6.01208129947939
1132,Tc_heterogeneity_amplitude,1.51067558512634,4.60480897375649e-05,6.01208129947939
1132,W_boundary_class,1.91383739459428,4.60480897375649e-05,6.01208129947939
1132,W_coverage_class,0.950082781101127,4.60480897375649e-05,6.01208129947939
1132,W_crack_class,0.509819358681755,4.60480897375649e-05,6.01208129947939
1132,residual_shunt,1.79226504214361,4.60480897375649e-05,6.01208129947939
1132,Ic0_scale,1.69075522310928,4.60480897375649e-05,6.01208129947939
1132,B_supp_scale,0.417874791651619,4.60480897375649e-05,6.01208129947939
1133,Tc_scale,1.01307809057942,0.000191971015634122,3.15676505766535
1133,Tc_heterogeneity_amplitude,0.849338632706543,0.000191971015634122,3.15676505766535
1133,W_boundary_class,1.54404757993799,0.000191971015634122,3.15676505766535
1133,W_coverage_class,0.735403875848036,0.000191971015634122,3.15676505766535
1133,W_crack_class,0.0983351096933256,0.000191971015634122,3.15676505766535
1133,residual_shunt,1.9446579189398,0.000191971015634122,3.15676505766535
1133,Ic0_scale,0.372261626321635,0.000191971015634122,3.15676505766535
1133,B_supp_scale,0.446565914196658,0.000191971015634122,3.15676505766535
1134,Tc_scale,0.971978286242935,0.000173811544630794,3.35551058759483
1134,Tc_heterogeneity_amplitude,1.07840689438358,0.000173811544630794,3.35551058759483
1134,W_boundary_class,1.31636399124246,0.000173811544630794,3.35551058759483
1134,W_coverage_class,0.139179670392885,0.000173811544630794,3.35551058759483
1134,W_crack_class,1.66856598329851,0.000173811544630794,3.35551058759483
1134,residual_shunt,0.81945993543289,0.000173811544630794,3.35551058759483
1134,Ic0_scale,2.06233751001571,0.000173811544630794,3.35551058759483
1134,B_supp_scale,1.05228682249409,0.000173811544630794,3.35551058759483
1135,Tc_scale,0.981750968603435,0.000181023173524741,3.27420375126364
1135,Tc_heterogeneity_amplitude,0.692995007215092,0.000181023173524741,3.27420375126364
1135,W_boundary_class,1.9179790162743,0.000181023173524741,3.27420375126364
1135,W_coverage_class,0.3962300006679,0.000181023173524741,3.27420375126364
1135,W_crack_class,1.00397016785033,0.000181023173524741,3.27420375126364
1135,residual_shunt,1.10897574701019,0.000181023173524741,3.27420375126364
1135,Ic0_scale,1.6345665760439,0.000181023173524741,3.27420375126364
1135,B_supp_scale,1.24849512567437,0.000181023173524741,3.27420375126364
1136,Tc_scale,1.06353789481633,0.00019001099545284,3.17728997587082
1136,Tc_heterogeneity_amplitude,0.4663165749032,0.00019001099545284,3.17728997587082
1136,W_boundary_class,1.15516478040735,0.00019001099545284,3.17728997587082
1136,W_coverage_class,0.340987834673058,0.00019001099545284,3.17728997587082
1136,W_crack_class,1.49296437779906,0.00019001099545284,3.17728997587082
1136,residual_shunt,0.834685006631311,0.00019001099545284,3.17728997587082
1136,Ic0_scale,0.409867511028845,0.00019001099545284,3.17728997587082
1136,B_supp_scale,1.99201876855715,0.00019001099545284,3.17728997587082
1137,Tc_scale,0.900383334757668,0.000340634769737726,2.00983216484169
1137,Tc_heterogeneity_amplitude,1.13643376481542,0.000340634769737726,2.00983216484169
1137,W_boundary_class,0.671656843035028,0.000340634769737726,2.00983216484169
1137,W_coverage_class,0.740409599696897,0.000340634769737726,2.00983216484169
1137,W_crack_class,0.401040995374064,0.000340634769737726,2.00983216484169
1137,residual_shunt,1.79586766554568,0.000340634769737726,2.00983216484169
1137,Ic0_scale,1.83449086835424,0.000340634769737726,2.00983216484169
1137,B_supp_scale,0.212087449685903,0.000340634769737726,2.00983216484169
1138,Tc_scale,1.04682369399388,0.000410077116902438,1.63876339441655
1138,Tc_heterogeneity_amplitude,0.612950303019111,0.000410077116902438,1.63876339441655
1138,W_boundary_class,1.07549693288007,0.000410077116902438,1.63876339441655
1138,W_coverage_class,1.19497049216476,0.000410077116902438,1.63876339441655
1138,W_crack_class,1.86745211296725,0.000410077116902438,1.63876339441655
1138,residual_shunt,1.59157599000988,0.000410077116902438,1.63876339441655
1138,Ic0_scale,0.9929788649507,0.000410077116902438,1.63876339441655
1138,B_supp_scale,1.31945985738363,0.000410077116902438,1.63876339441655
1139,Tc_scale,1.09225710951252,0.000656283750896229,0.698267373410793
1139,Tc_heterogeneity_amplitude,0.531487887617741,0.000656283750896229,0.698267373410793
1139,W_boundary_class,0.402482271515072,0.000656283750896229,0.698267373410793
1139,W_coverage_class,1.36075792585783,0.000656283750896229,0.698267373410793
1139,W_crack_class,1.14437035509617,0.000656283750896229,0.698267373410793
1139,residual_shunt,1.39904777829983,0.000656283750896229,0.698267373410793
1139,Ic0_scale,1.74703018113826,0.000656283750896229,0.698267373410793
1139,B_supp_scale,0.660489612037571,0.000656283750896229,0.698267373410793
1140,Tc_scale,0.954871733341749,0.000102093697515208,4.41967186901788
1140,Tc_heterogeneity_amplitude,0.703124595322509,0.000102093697515208,4.41967186901788
1140,W_boundary_class,1.32677356031598,0.000102093697515208,4.41967186901788
1140,W_coverage_class,1.34337481156779,0.000102093697515208,4.41967186901788
1140,W_crack_class,1.75876921734454,0.000102093697515208,4.41967186901788
1140,residual_shunt,1.96858704255902,0.000102093697515208,4.41967186901788
1140,Ic0_scale,0.340489071598319,0.000102093697515208,4.41967186901788
1140,B_supp_scale,2.02969368494362,0.000102093697515208,4.41967186901788
1141,Tc_scale,0.995307355846291,8.04998523118423e-06,9.50011334486515
1141,Tc_heterogeneity_amplitude,1.65532315472063,8.04998523118423e-06,9.50011334486515
1141,W_boundary_class,1.53606124569808,8.04998523118423e-06,9.50011334486515
1141,W_coverage_class,0.801021141236397,8.04998523118423e-06,9.50011334486515
1141,W_crack_class,1.82557344216774,8.04998523118423e-06,9.50011334486515
1141,residual_shunt,1.74482003065835,8.04998523118423e-06,9.50011334486515
1141,Ic0_scale,0.703625951022354,8.04998523118423e-06,9.50011334486515
1141,B_supp_scale,2.31493463396652,8.04998523118423e-06,9.50011334486515
1142,Tc_scale,1.06869327953413,5.64854396116758e-05,5.60348806054681
1142,Tc_heterogeneity_amplitude,1.13484760003355,5.64854396116758e-05,5.60348806054681
1142,W_boundary_class,0.0225362196334267,5.64854396116758e-05,5.60348806054681
1142,W_coverage_class,1.46885436611507,5.64854396116758e-05,5.60348806054681
