field_T,current_uA,dVdI_full_ohm,dVdI_covered_ohm,dVdI_boundary_ohm,dVdI_uncovered_ohm
-0.8750000000000017,1.7999999523162842,29.02260112859642,30.77251112233165,29.250300928751813,26.320976588826113
-0.8750000000000017,1.8250000476837158,30.643199491963344,32.46874344545034,30.904538614929947,27.793075984340362
-0.8750000000000017,1.850000023841858,32.32159473136437,34.22413125154219,32.618321895633414,29.318778836539252
-0.8750000000000017,1.875,34.05448402926555,36.03504862711554,34.3883321500287,30.895246160083502
-0.8750000000000017,1.899999976158142,35.83816121105025,37.89731640673949,36.21087941597483,32.51939833631741
-0.8750000000000017,1.9249999523162842,37.66822852441294,39.806105704792685,38.08157329225702,34.18741862380426
-0.8750000000000017,1.9500000476837158,39.54009623505675,41.75641389478028,39.99581591789871,35.895293939054
-0.8750000000000017,1.975000023841858,41.44836358865132,43.74229228425793,41.948193471279524,37.63839182894526
-0.8750000000000017,2.0,43.3869434487338,45.75706972458579,43.932596472584635,39.41145526113536
-0.8750000000000017,2.0250000953674316,45.35004997221415,47.79445780439494,45.94319650779795,41.20944385844774
-0.8750000000000017,2.049999952316284,47.33071153641987,49.84690711329404,47.972975718967064,43.026239428418705
-0.8750000000000017,2.075000047683716,49.32215939460036,51.907037110927604,50.01515153440744,44.85593004137178
-0.8750000000000017,2.0999999046325684,51.31711434685474,53.966922043627164,52.06239516768824,46.69218863090737
-0.8750000000000017,2.125,53.30803876166067,56.018417391649336,54.10708632410331,48.52841944471595
-0.8750000000000017,2.1500000953674316,55.28815670312508,58.05417878983201,56.14240263267652,50.358687418976615
-0.8750000000000017,2.174999952316284,57.249140989706575,60.06530954063737,58.15986966499736,52.17564214915433
-0.8750000000000017,2.200000047683716,59.18399876061119,62.0442407047932,60.15246613040142,53.97311812182704
-0.8750000000000017,2.2249999046325684,61.08522174330233,63.982866023427164,62.11258546652368,55.74455758031718
-0.8750000000000017,2.25,62.94549346531744,65.87336482160242,64.03283025687767,57.48344292166189
-0.8750000000000017,2.2750000953674316,64.75902394536593,67.70953902893882,65.90735784592596,59.18461363009408
-0.8750000000000017,2.299999952316284,66.51835767853322,69.4834795763918,67.72842345687138,60.84162144738707
-0.8750000000000017,2.325000047683716,68.2179593985004,71.18930025899522,69.4905333570623,62.44935664492459
-0.8750000000000017,2.3499999046325684,69.85231546696195,72.82114484760643,71.18804517324895,64.00294670732603
-0.8750000000000017,2.375,71.41618125053856,74.37360346056971,72.81545057582184,65.49772504752593
-0.8750000000000017,2.4000000953674316,72.90623717493997,75.84314699532263,74.36949175119787,66.93057687496048
-0.8750000000000017,2.424999952316284,74.31779565880174,77.22496113090358,75.8452069981679,68.29735378158227
-0.8750000000000017,2.450000047683716,75.64816633922442,78.51632414070014,77.23985899417949,69.59547099726205
-0.8750000000000017,2.4749999046325684,76.89489986586909,79.71482550819132,78.55085706949762,70.82261438081093
-0.8750000000000017,2.5,78.05594827652726,80.81866305652352,79.77583245147503,71.97682690030592
-0.8750000000000017,2.5250000953674316,79.131199855864,81.82770065393902,80.91481103333649,73.05784682187061
-0.8750000000000017,2.549999952316284,80.11902085771953,82.74054355612634,81.96591413338456,74.06403945901639
-0.8750000000000017,2.575000047683716,81.02007730679748,83.55841979399611,82.9294747608676,74.99574470039511
-0.8750000000000017,2.5999999046325684,81.83489448357591,84.28193026170379,83.8062519602122,75.85307252247821
-0.8750000000000017,2.625,82.56417177177718,84.91236608435702,84.59644520989173,76.63657794445908
-0.8750000000000017,2.6500000953674316,83.21071022944193,85.45306146051826,85.30278404016371,77.34842679478265
-0.8750000000000017,2.674999952316284,83.77550100040867,85.90524470267951,85.92645558391405,77.98902388965894
-0.8750000000000017,2.700000047683716,84.26115484724414,86.27237973285355,86.46955239994463,78.56050178558644
-0.8750000000000017,2.7249999046325684,84.67038168183444,86.55750614832277,86.9347549470142,79.06515787418448
-0.8750000000000017,2.75,85.00591819423562,86.76416526642652,87.32465970190833,79.50481315915022
-0.8750000000000017,2.7750000953674316,85.2720402529269,86.89726803627241,87.64364646867512,79.8827346325304
-0.8750000000000017,2.799999952316284,85.47087195970971,86.95937234893427,87.89348251888032,80.20092771780446
-0.8750000000000017,2.825000047683716,85.60617372173806,86.95500672856815,88.07774353095238,80.4623465223151
-0.8750000000000017,2.8499999046325684,85.68156895757124,86.88842774037971,88.20030598499511,80.66940940382301
-0.8750000000000017,2.875,85.70010786360831,86.76331261839618,88.26378670605322,80.82488511341671
-0.8750000000000017,2.9000000953674316,85.66667522405373,86.58529598137761,88.27318877130392,80.93247316027669
-0.8750000000000017,2.924999952316284,85.58347645423373,86.35707843467844,88.23057476281292,80.99389081033246
-0.8750000000000017,2.950000047683716,85.45424294998747,86.08284016786456,88.13956067323443,81.01240831671566
-0.8750000000000017,2.9749999046325684,85.28258134566977,85.76694353700077,88.00390160789516,80.990398733843
-0.8750000000000017,3.0,85.07110099884972,85.41257261977626,87.82591215224443,80.93007686934993
-0.8750000000000017,3.0250000953674316,84.82418348828082,85.02467338865426,87.61005177797188,80.8349470163298
-0.8750000000000017,3.049999952316284,84.54373447296507,84.60543630928396,87.35808752842945,80.70670936405759
-0.8750000000000017,3.075000047683716,84.23296060216558,84.15849682932549,87.07348546077037,80.54763707199118
-0.8750000000000017,3.0999999046325684,83.89454630357568,83.68723255209625,86.75871204622217,80.35975526910943
-0.8750000000000017,3.125,83.53068810438435,83.19398244488775,86.41590061001125,80.14514955619097
-0.8750000000000017,3.1500000953674316,83.1449373492992,82.68264898508687,86.0489110370595,79.90647870916905
-0.8750000000000017,3.174999952316284,82.7384121682685,82.15487373960241,85.65850469227826,79.64461924220404
-0.8750000000000017,3.200000047683716,82.31383130396216,81.6132912481371,85.24779986135354,79.36187256320045
-0.8750000000000017,3.2249999046325684,81.87294652655555,81.06024136182623,84.8183492441467,79.05944998069344
-0.8750000000000017,3.25,81.41703839300135,80.49716813766781,84.37140979427386,78.73843946713214
-0.8750000000000017,3.2750000953674316,80.94957329774206,79.92738647750548,83.91075929359295,78.40209983470913
-0.8750000000000017,3.299999952316284,80.47073472269858,79.35127200352417,83.43670743902976,78.05018297534843
-0.8750000000000017,3.325000047683716,79.98216350457778,78.7706535899556,82.95084117747729,77.68414389778627
-0.8750000000000017,3.3499999046325684,79.48543932404027,78.18760882582956,82.4543795658069,77.30536079552985
-0.8750000000000017,3.375,78.9814905398257,77.6026031518004,81.94869795465684,76.91480040734405
-0.8750000000000017,3.4000000953674316,78.47279285283503,77.01786461942447,81.43672193238126,76.51467795552162
-0.8750000000000017,3.424999952316284,77.95904998971355,76.43338286600329,80.9178869430798,76.1046630732726
-0.8750000000000017,3.450000047683716,77.44164002916159,75.85085449352482,80.39341222642088,75.68590912979698
-0.8750000000000017,3.4749999046325684,76.92197022183882,75.27137491802978,79.86504581445479,75.25979632949748
-0.8750000000000017,3.5,76.40013059665444,74.69442308218458,79.33323763816952,74.82677224631516
-0.8750000000000017,3.5250000953674316,75.87782695462329,74.1223582198163,78.799357492338,74.3880952446284
-0.8750000000000017,3.549999952316284,75.35542141071892,73.55513852767263,78.26399712614466,73.94437477803012
-0.8750000000000017,3.575000047683716,74.83361872657451,72.99320133125184,77.72802627585634,73.49646212853031
-0.8750000000000017,3.5999999046325684,74.31281706281061,72.43723199200576,77.19168366381655,73.04457446961078
-0.8750000000000017,3.625,73.79366814977766,71.88697826146472,76.65625933472847,72.58975123160508
-0.8750000000000017,3.6500000953674316,73.27766883419417,71.34412224707239,76.12303036619369,72.133528410915
-0.8750000000000017,3.674999952316284,72.76423237720655,70.80828894769411,75.59114423994242,71.67538348215294
-0.8750000000000017,3.700000047683716,72.25413946924027,70.27986698262202,75.06174001028785,71.21615659987492
-0.8750000000000017,3.7249999046325684,71.74803693268268,69.75924030413671,74.53583830780872,70.7563564049633
-0.8750000000000017,3.75,71.24604996752805,69.24611585485718,74.0132869084614,70.29705116364948
-0.8750000000000017,3.7750000953674316,70.74911554308301,68.74154629175428,73.49535223047087,69.83858004505419
-0.8750000000000017,3.799999952316284,70.25690760162479,68.24489368783725,72.98172860108298,69.38101718790767
-0.8750000000000017,3.825000047683716,69.7703863151155,67.75712656241649,72.4732065888411,68.9255374631066
-0.8750000000000017,3.8499999046325684,69.28929957941409,67.27771783003755,71.9696964537302,68.47204910725031
-0.8750000000000017,3.875,68.81373935744523,66.8064056241069,71.47134986319634,68.02104935472062
-0.8750000000000017,3.9000000953674316,68.34518847035542,66.34484377290528,70.9799058927415,67.57344501108628
-0.8750000000000017,3.924999952316284,67.88256359104253,65.8915191246897,70.49423989052048,67.12879686785436
-0.8750000000000017,3.950000047683716,67.42660401180547,65.44682612021097,70.01516762566325,66.68821482255316
-0.8750000000000017,3.9749999046325684,66.97750647678367,65.01120008698263,69.54259823473785,66.25195214849828
-0.8750000000000017,4.0,66.53506200720904,64.58437302490483,69.07667763827203,65.81940754894777
-0.8750000000000017,4.025000095367432,66.09997340694281,64.16618895627516,68.61849414524431,65.39194666974845
-0.8750000000000017,4.050000190734863,65.67265712900144,63.757376571055374,68.16801414508518,64.97015816844169
-0.8750000000000017,4.074999809265137,65.25207619645062,63.357113296970965,67.72415027713669,64.55277843260274
-0.8750000000000017,4.099999904632568,64.83832262198439,62.96466008923244,67.28732639794316,64.14059587299744
-0.8750000000000017,4.125,64.43259185300303,62.581345914450594,66.8588105089143,63.734526227583046
-0.8750000000000017,4.150000095367432,64.0343798480394,62.20699932321941,66.4378433971142,63.33394990921124
-0.8750000000000017,4.175000190734863,63.644390659300825,61.84147904227984,66.02523273329507,62.940591221005434
-0.8750000000000017,4.199999809265137,63.26138699952389,61.48377955194019,65.61998549478585,62.55256958215932
-0.8750000000000017,4.224999904632568,62.88551015955227,61.134054326604655,65.22229017526797,62.169946650414204
-0.8750000000000017,4.25,62.517727730340994,60.79304968395127,64.83275508045699,61.79447229005518
-0.8750000000000017,4.275000095367432,62.15734728647385,60.459812096421956,64.45096885094517,61.42543712762108
-0.8750000000000017,4.300000190734863,61.80529035244763,60.13538494907607,64.07773914551308,61.06374751446174
-0.8750000000000017,4.324999809265137,61.46026231880933,59.81850303597412,63.71185431214826,60.70795793749767
-0.8750000000000017,4.349999904632568,61.122047041457336,59.50850245721995,63.35321293351217,60.35831287489282
-0.8750000000000017,4.375,60.791893720594544,59.20702430352412,63.00296785993851,60.01565295819728
-0.8750000000000017,4.400000095367432,60.4690328823317,58.91284026951189,62.66048984148847,59.679650517321534
-0.8750000000000017,4.425000190734863,60.15407398111938,58.62645220007562,62.32604270099546,59.351523313827784
-0.8750000000000017,4.449999809265137,59.845899817824375,58.34724105455234,61.99868354881437,59.02923907432387
-0.8750000000000017,4.474999904632568,59.54423673153542,58.0745803904897,61.678330259685936,58.712752198397084
-0.8750000000000017,4.5,59.250142919054724,57.80922722854211,61.36588364172712,58.40374345729742
-0.8750000000000017,4.525000095367432,58.963132588084136,57.55056792206415,61.06102218064734,58.101683229212995
-0.8750000000000017,4.550000190734863,58.68351646494648,57.29940122183416,60.763976959497086,57.80631965722159
-0.8750000000000017,4.574999809265137,58.4100687104019,57.054332051567144,60.47326995443564,57.516995065647734
-0.8750000000000017,4.599999904632568,58.14277495258102,56.8150259828235,60.18918388532711,57.23373755636703
-0.8750000000000017,4.625,57.88267737666865,56.58279649155702,59.91257122192383,56.957470499631654
-0.8750000000000017,4.650000095367432,57.629066292226526,56.35682429996996,59.6427979325872,56.68753350187308
-0.8750000000000017,4.675000190734863,57.382172478622124,56.13700605872236,59.38042784847494,56.42417115350236
-0.8750000000000017,4.699999809265137,57.141110488508275,55.92284110579749,59.12404471517584,56.16667845148186
-0.8750000000000017,4.724999904632568,56.90556292463043,55.71405046642758,58.873331970379695,55.914684232281616
-0.8750000000000017,4.75,56.67641078789893,55.51108840301822,58.6294064218655,55.669339877445054
-0.8750000000000017,4.775000095367432,56.453312588604604,55.31369242595156,58.39199283057587,55.43010730369042
-0.8750000000000017,4.800000190734863,56.236491554779604,55.122059005125266,58.16160732298158,55.196855876334666
-0.8750000000000017,4.824999809265137,56.02463268583142,54.93550594268254,57.93600107946804,54.9686485127022
-0.8750000000000017,4.849999904632568,55.81798494167924,54.75366410472634,57.716058946701196,54.74573334118031
-0.8750000000000017,4.875,55.617060866223255,54.576713490561815,57.50225574780325,54.529128909285646
-0.8750000000000017,4.900000095367432,55.42153989628241,54.40507430519483,57.29407320472001,54.317763146889774
-0.8750000000000017,4.925000190734863,55.23183820269969,54.23886206733914,57.092326738400516,54.11193189614369
-0.8750000000000017,4.949999809265137,55.04619244005971,54.07624658584609,56.89416867851105,53.91140918160181
-0.8750000000000017,4.974999904632568,54.86504222002077,53.91751424536233,56.70137595842971,53.71506149704419
-0.8750000000000017,5.0,54.77601503365875,53.83933437903069,56.60717085658396,53.6180733520272
-0.8500000000000016,0.0,2.4276843684402882,2.3108689728257765,2.5179667397839083,2.4673882302686807
-0.8500000000000016,0.02500000037252903,3.008630755484233,3.0032359973244924,3.038676713824153,2.975962294435097
-0.8500000000000016,0.05000000074505806,5.917418137317148,6.4698987388576965,5.645857340262206,5.522396153501505
-0.8500000000000016,0.07500000298023224,7.921569108663753,8.85837232602687,7.44216822075961,7.277002920593885
-0.8500000000000016,0.10000000149011612,6.921023707972685,7.66568184434675,6.545210097678491,6.4016510755560425
-0.8500000000000016,0.125,6.051133614843616,6.628185049858335,5.76503435021224,5.641825112294919
-0.8500000000000016,0.15000000596046448,5.804647506722215,6.332514780388722,5.54290709265967,5.430261054151508
-0.8500000000000016,0.17499999701976776,5.736670105376085,6.247534190114273,5.479489482210379,5.3795045979187535
-0.8500000000000016,0.20000000298023224,5.721720744928248,6.2227846825420094,5.461745797379315,5.381710834559815
-0.8500000000000016,0.22499999403953552,5.727337880136215,6.219406213517942,5.460486290001565,5.40882413605188
-0.8500000000000016,0.25,5.741663803723419,6.224696126607348,5.466004158388213,5.447276814292373
-0.8500000000000016,0.2750000059604645,5.756872987784313,6.232347941740851,5.473223555079386,5.483495442635629
-0.8500000000000016,0.30000001192092896,5.767089641712314,6.238484586775826,5.478896242461069,5.505361841923261
-0.8500000000000016,0.32499998807907104,5.76983353040373,6.241586689426576,5.481745658562268,5.507474141605485
-0.8500000000000016,0.3499999940395355,5.766136510456214,6.242251430739984,5.482354595491081,5.4920586174282775
-0.8500000000000016,0.375,5.758687973202086,6.24208887636437,5.482170422857891,5.464939765623811
-0.8500000000000016,0.4000000059604645,5.749914416347856,6.242583094246399,5.482537631256179,5.431278237868355
-0.8500000000000016,0.42500001192092896,5.741287565339313,6.244678975252086,5.484327489976522,5.3940683263129685
-0.8500000000000016,0.44999998807907104,5.733475603541457,6.248832804619113,5.487934486110412,5.354633521602366
-0.8500000000000016,0.4749999940395355,5.726738088487743,6.25514722764882,5.493468333879939,5.3136482002255505
-0.8500000000000016,0.5,5.72125249474032,6.263524000182976,5.500878029110304,5.271972311825579
-0.8500000000000016,0.5249999761581421,5.717240525982817,6.273730638177135,5.509973657491983,5.2309987894820935
-0.8500000000000016,0.550000011920929,5.715061885014386,6.285502224939506,5.520545987651637,5.192701874933938
-0.8500000000000016,0.574999988079071,5.715170305380262,6.298563280672823,5.532402072646683,5.15939683473524
-0.8500000000000016,0.6000000238418579,5.718050823390243,6.312719027646622,5.545401621999922,5.133334071263015
-0.8500000000000016,0.625,5.724178350421127,6.327930992146378,5.559542914491686,5.116327533740559
-0.8500000000000016,0.6499999761581421,5.733956271836021,6.344333941799178,5.574982326268881,5.109478058938933
-0.8500000000000016,0.675000011920929,5.747755301787848,6.36230648384948,5.592104169203381,5.113127414260461
-0.8500000000000016,0.699999988079071,5.765863433786549,6.382395534877659,5.61140245929478,5.126934076058106
-0.8500000000000016,0.7250000238418579,5.788561782620192,6.405304867394875,5.633529375999657,5.15010520860811
-0.8500000000000016,0.75,5.816184963230825,6.43185382833741,5.659272514255775,5.181707191162616
-0.8500000000000016,0.7749999761581421,5.849089929606961,6.4629033681535475,5.6894166081214905,5.220835942468199
-0.8500000000000016,0.800000011920929,5.887760993314643,6.4993965660965785,5.724835249979478,5.266828051356654
-0.8500000000000016,0.824999988079071,5.932771559871355,6.542281331497804,5.766438839133869,5.319294389366604
-0.8500000000000016,0.8500000238418579,5.984801994677454,6.5925408271055375,5.815146932403422,5.378181455493234
-0.8500000000000016,0.875,6.044651940580422,6.651210446125006,5.871924515448981,5.44374537019462
-0.8500000000000016,0.8999999761581421,6.113200956325173,6.7193299619112,5.937790979995384,5.516459694887757
-0.8500000000000016,0.925000011920929,6.19146704139078,6.798022880861637,6.013834563616413,5.597104194703874
-0.8500000000000016,0.949999988079071,6.280539988973871,6.888488234180812,6.101179363532651,5.686573227611916
-0.8500000000000016,0.9750000238418579,6.381633046660909,6.992006077447371,6.201073928452061,5.785941421343196
-0.8500000000000016,1.0,6.496032394542155,7.109898904463421,6.314816456838344,5.8964291682551675
-0.8500000000000016,1.024999976158142,6.625103556291023,7.2436096745379785,6.443763601760892,6.019307703992666
-0.8500000000000016,1.0499999523162842,6.770336888320216,7.394677492739277,6.589411196788262,6.155993278381004
-0.8500000000000016,1.0750000476837158,6.93333205284074,7.564749803770013,6.753357827393145,6.308021509571532
-0.8500000000000016,1.100000023841858,7.115752385971916,7.7555534327640885,6.937274087485193,6.476959053164862
-0.8500000000000016,1.125,7.319344663768902,7.968898142731035,7.142917856883514,6.664451564742166
-0.8500000000000016,1.149999976158142,7.545973858949139,8.206744379113104,7.372142572650546,6.872248564900389
-0.8500000000000016,1.1749999523162842,7.797546764609194,8.471048724810288,7.626883690491212,7.102150399453805
-0.8500000000000016,1.2000000476837158,8.076157722774127,8.764001640906088,7.9092577268092725,7.356090125879831
-0.8500000000000016,1.225000023841858,8.383902504280229,9.087801798160257,8.221374965375134,7.636003153429215
-0.8500000000000016,1.25,8.722945405096368,9.444689564793208,8.56542804422341,7.943911741490581
-0.8500000000000016,1.274999976158142,9.095566598107638,9.837071532881168,8.943721357510697,8.281890526806507
-0.8500000000000016,1.2999999523162842,9.504035790639364,10.267305953003529,9.358554182988371,8.65204845241584
-0.8500000000000016,1.3250000476837158,9.950775885944296,10.737916959697202,9.812395827764561,9.056607825411362
-0.8500000000000016,1.350000023841858,10.438187557254395,11.251405781380583,10.30769641002101,9.497765594577714
-0.8500000000000016,1.375,10.968643685675033,11.81026238687781,10.846845383404542,9.977712090757848
-0.8500000000000016,1.399999976158142,11.54458580208535,12.417044861390622,11.43233542977444,10.498660920933503
-0.8500000000000016,1.4249999523162842,12.168414528597225,13.074231891845528,12.066622541698564,11.062831902232944
-0.8500000000000016,1.4500000476837158,12.842537763174988,13.784324950500462,12.752163282601572,11.67243981390095
-0.8500000000000016,1.475000023841858,13.56925871530072,14.549711926500748,13.491311753264853,12.329603967852393
-0.8500000000000016,1.5,14.35074646227423,15.372629343910546,14.28628022972643,13.036343416021595
-0.8500000000000016,1.524999976158142,15.189115734760748,16.255289962061397,15.139219953764751,13.794589872009908
-0.8500000000000016,1.5499999523162842,16.086302118854093,17.199663559132574,16.052144727899645,14.60612777752263
-0.8500000000000016,1.5750000476837158,17.0441380951016,18.207572646707604,17.026954634843293,15.472713138059987
-0.8500000000000016,1.600000023841858,18.0641724180374,19.280627638821386,18.065211582095145,16.395792674515803
-0.8500000000000016,1.625,19.147649925017618,20.420051077485766,19.168229618431297,17.376549495231984
-0.8500000000000016,1.649999976158142,20.295618236558,21.626832610652514,20.337130376926154,18.41601198119696
-0.8500000000000016,1.6749999523162842,21.50871825899617,22.90156494774675,21.57258813263755,19.51484259474202
-0.8500000000000016,1.7000000476837158,22.787389137466448,24.244609456484625,22.875065063228647,20.673556354832527
-0.8500000000000016,1.725000023841858,24.13157154908214,25.655773352608037,24.24458368503889,21.892167711122624
-0.8500000000000016,1.75,25.540685297277946,27.13428615594347,25.680606702797206,23.17030002434018
-0.8500000000000016,1.774999976158142,27.013817840307638,28.679076033032118,27.182250962738124,24.50721985740762
-0.8500000000000016,1.7999999523162842,28.54949836565453,30.288423370932094,28.74808441942315,25.901745657101515
-0.8500000000000016,1.8250000476837158,30.145916802276133,31.96025074335421,30.376319565284973,27.352403643453272
-0.8500000000000016,1.850000023841858,31.80059236600573,33.69176143075714,32.0645095799365,28.857100695734744
-0.8500000000000016,1.875,33.510422549147506,35.47947729014447,33.809590560781714,30.413197592269228
-0.8500000000000016,1.899999976158142,35.27194290683167,37.31958179961799,35.60812941744166,32.01767055812593
-0.8500000000000016,1.9249999523162842,37.08098696797265,39.20746497554427,37.455916919105164,33.667017911642176
-0.8500000000000016,1.9500000476837158,38.93311850381508,41.13819338455096,39.34853850978112,35.35745588151889
-0.8500000000000016,1.975000023841858,40.82327481858687,43.10625446367709,41.28094659446106,37.084518122297425
-0.8500000000000016,2.0,42.7455668974755,45.10519718629001,43.247245487585076,38.84309467784283
-0.8500000000000016,2.0250000953674316,44.69440082915469,47.12887069715521,45.24183210743843,40.62836708344253
-0.8500000000000016,2.049999952316284,46.66304344445575,49.16994800928421,47.25791444596064,42.434494372128654
-0.8500000000000016,2.075000047683716,48.64489461745836,51.22126206860423,49.28888516912957,44.255662930326594
-0.8500000000000016,2.0999999046325684,50.63288675404385,53.27513870350003,51.32764556339214,46.08567789232421
-0.8500000000000016,2.125,52.619607513287974,55.32350697321215,53.36668542795246,47.918159922728705
-0.8500000000000016,2.1500000953674316,54.59842505612937,57.35919060008882,55.39939931783965,49.747188072867175
-0.8500000000000016,2.174999952316284,56.56115612029521,59.3733721109993,57.417437053187314,51.565670741029294
-0.8500000000000016,2.200000047683716,58.50075180007377,61.358474829882766,59.413737474620234,53.36729860057039
-0.8500000000000016,2.2249999046325684,60.40985505470849,63.306533801340834,61.38092807135524,55.14556830564618
-0.8500000000000016,2.25,62.28118490869474,65.20972782762112,63.31153777151826,56.89419264714172
-0.8500000000000016,2.2750000953674316,64.10870923257914,67.06169745949023,65.19943157680541,58.60772520339901
-0.8500000000000016,2.299999952316284,65.88511352318892,68.85454055520825,67.0372499363666,60.279716817295935
-0.8500000000000016,2.325000047683716,67.60472440471062,70.582218898527,68.8192052191356,61.90514641987727
-0.8500000000000016,2.3499999046325684,69.26169943500179,72.23864919164191,70.53929277378711,63.4787179093737
-0.8500000000000016,2.375,70.85085405149584,73.81827720901583,72.19231720544076,64.99576774148557
-0.8500000000000016,2.4000000953674316,72.36868722116708,75.31748939942827,73.77458174434946,66.45321005708433
-0.8500000000000016,2.424999952316284,73.81016406089032,76.73118218755644,75.28082391896817,67.84640755802161
-0.8500000000000016,2.450000047683716,75.17237227839644,78.05634010125527,76.70810892721204,69.17261935976171
-0.8500000000000016,2.4749999046325684,76.45264714742461,79.2902534778832,78.05363112508473,70.42943020584323
-0.8500000000000016,2.5,77.64868189981144,80.4307627722028,79.31487955764487,71.61460382720236
-0.8500000000000016,2.5250000953674316,78.76010432919088,81.47772239523647,80.4913682673448,72.72760913596039
-0.8500000000000016,2.549999952316284,79.78508457819589,82.42937082953927,81.58114275019102,73.76668881924911
-0.8500000000000016,2.575000047683716,80.72391469391164,83.28636029737117,82.58440323787272,74.73176377129653
-0.8500000000000016,2.5999999046325684,81.57684980797512,84.04943117131756,83.50111145936603,75.62281536746627
-0.8500000000000016,2.625,82.34428614562717,84.71936977112682,84.33145584443764,76.43998231967657
-0.8500000000000016,2.6500000953674316,83.0288898777003,85.29907495157704,85.07816611147837,77.18552720549746
-0.8500000000000016,2.674999952316284,83.63140159492195,85.78991820795068,85.74170046586028,77.8597025565573
-0.8500000000000016,2.700000047683716,84.15422899475857,86.19492726855583,86.32443802431362,78.46410450607436
-0.8500000000000016,2.7249999046325684,84.59989326222285,86.51715392821166,86.82862572716044,79.00089276669223
-0.8500000000000016,2.75,84.97086044497337,86.75970421193188,87.25656154588683,79.4718804816273
-0.8500000000000016,2.7750000953674316,85.2712836219439,86.92718150652536,87.61247822691053,79.8804974179327
-0.8500000000000016,2.799999952316284,85.50306917668217,87.02246844857086,87.89783883525593,80.22790322229184
-0.8500000000000016,2.825000047683716,85.67016593373319,87.04993547670347,88.11680198171211,80.5171892368021
-0.8500000000000016,2.8499999046325684,85.77583648766517,87.01340138810906,88.27236516775974,80.75120930989397
-0.8500000000000016,2.875,85.82304088311139,86.9165709859576,88.36728226083733,80.93217779409565
-0.8500000000000016,2.9000000953674316,85.81665439617427,86.76506244957727,88.40655279030966,81.06378624192394
-0.8500000000000016,2.924999952316284,85.75891953140422,86.56172846434038,88.39209194867021,81.14787740028555
-0.8500000000000016,2.950000047683716,85.65353995873647,86.31061889042098,88.32778999870311,81.18743173980488
-0.8500000000000016,2.9749999046325684,85.50381458717288,86.01594513626492,88.2166688898053,81.18486698675929
-0.8500000000000016,3.0,85.31278524264462,85.68104078919441,88.06177051352711,81.1428250584188
-0.8500000000000016,3.0250000953674316,85.08473031635185,85.31086444041875,87.86740274050317,81.06461291413325
-0.8500000000000016,3.049999952316284,84.82140271016533,84.90775711114065,87.63505612329823,80.95152731354074
-0.8500000000000016,3.075000047683716,84.5261206070345,84.47520598830397,87.36845314460447,80.8061157752013
-0.8500000000000016,3.0999999046325684,84.20168084744046,84.01659267379137,87.07004139930677,80.63083946069196
-0.8500000000000016,3.125,83.85023593893493,83.53454143683757,86.74185317276897,80.42736468558587
-0.8500000000000016,3.1500000953674316,83.47551502826991,83.0331140516023,86.38800742613421,80.19844502136857
-0.8500000000000016,3.174999952316284,83.07864059458552,82.51354237791611,86.00955173916009,79.94515292096003
-0.8500000000000016,3.200000047683716,82.66225363590411,81.97885392861099,85.60902426071198,79.66973684615277
-0.8500000000000016,3.2249999046325684,82.22839373527813,81.43155199947932,85.18840476126115,79.37368067191574
-0.8500000000000016,3.25,81.77839117394478,80.87296081995828,84.74926702166158,79.05799830652677
-0.8500000000000016,3.2750000953674316,81.31562181841082,80.30666433364104,84.29491205777595,78.72588027468328
-0.8500000000000016,3.299999952316284,80.84031814608534,79.73288724098165,83.82594423495902,78.37707386050579
-0.8500000000000016,3.325000047683716,80.35426552711306,79.15348756309868,83.34397974660806,78.01349044439894
-0.8500000000000016,3.3499999046325684,79.85953048536476,78.57110672440604,82.85079228776158,77.63679916200226
-0.8500000000000016,3.375,79.3565442604895,77.98561719447571,82.34776451758216,77.24692841556953
-0.8500000000000016,3.4000000953674316,78.84763208220966,77.39955261999694,81.83666351379725,76.84666202904964
-0.8500000000000016,3.424999952316284,78.33330987593536,76.81377939518416,81.31806499108961,76.43595593675991
-0.8500000000000016,3.450000047683716,77.81472992912495,76.22884993150501,80.79351751409058,76.01625610887231
-0.8500000000000016,3.4749999046325684,77.29288490199451,75.64581426224777,80.2638687256017,75.58866993980155
-0.8500000000000016,3.5,76.7686274312282,75.0656137388396,79.73043064915646,75.15331597837394
-0.8500000000000016,3.5250000953674316,76.24353701592327,74.49005816274894,79.1943332133751,74.71205755145047
-0.8500000000000016,3.549999952316284,75.7174278594839,73.91820008743798,78.65582602252334,74.26517207045617
-0.8500000000000016,3.575000047683716,75.19182062814161,73.35136066314817,78.1166719073849,73.81413072636133
-0.8500000000000016,3.5999999046325684,74.66694846482687,72.79024362807377,77.57683686566634,73.35887796592715
-0.8500000000000016,3.625,74.14304174885228,72.23454943081515,77.03698145949784,72.89979679270982
-0.8500000000000016,3.6500000953674316,73.62212097726979,71.68658368596516,76.49874296205508,72.43902795230497
-0.8500000000000016,3.674999952316284,73.10365942328781,71.14509337809659,75.96210931420819,71.97635377880397
-0.8500000000000016,3.700000047683716,72.5884110814709,70.61043221391901,75.42819394351045,71.51259756539594
-0.8500000000000016,3.7249999046325684,72.07675067049377,70.08358464506864,74.89661704280252,71.04830450522104
-0.8500000000000016,3.75,71.56875637418034,69.56398304055938,74.36806124837221,70.58363185095959
-0.8500000000000016,3.7750000953674316,71.06630991987095,69.05353962647814,73.84467126127174,70.12006890376506
