temperature_K,total_ohm,covered_probe_ohm,boundary_probe_ohm,uncovered_probe_ohm,covered_current_fraction,boundary_current_fraction,uncovered_current_fraction
0.10000000000024079,2.7396056408225786,0.1989300249553978,0.4132251102847594,1.5086552774055482,0.5647498838404733,0.39704261312380396,0.038207527904718604
0.10200000000024079,2.749969560349123,0.19888582919712194,0.4134149673042338,1.5150975339278472,0.5645065940071348,0.3971958629814396,0.03829756077499408
0.10400000000024079,2.7608302913577654,0.19883444274634204,0.4136225026270186,1.5218353620181142,0.5642440910981728,0.39736380686288786,0.03839208427537089
0.10600000000024079,2.772187833848505,0.19877549612083456,0.4138489952300413,1.5288666797861277,0.5639615793057213,0.39754732584114333,0.0384911126167038
0.10800000000024079,2.7840387772162027,0.19870850615153796,0.4140956104033916,1.5361873589785828,0.5636580922916572,0.39774727256749104,0.038594620929996985
0.1100000000002408,2.796376527624253,0.19863330230819523,0.414363399750321,1.5437909691837046,0.5633330047783714,0.39796444284979704,0.03870254881911776
0.1120000000002408,2.809190171136208,0.19854954353029236,0.41465338645237154,1.551668657038983,0.5629856914882551,0.39819949038737995,0.03881480746622393
0.1140000000002408,2.822465383210478,0.19845708770928183,0.4149664231608283,1.5598090751768996,0.5626156976739559,0.39845304045784874,0.038931265420909036
0.1160000000002408,2.836183746579305,0.19835579273661613,0.41530330568355744,1.5681984177520634,0.5622226822749601,0.39872554780855546,0.039051748600202385
0.1180000000002408,2.8503222965014126,0.19824557334716675,0.41566457403303947,1.5768201149078347,0.5618066452912673,0.39901729665659513,0.03917605094671009
0.1200000000002408,2.864854657630382,0.1981264579626432,0.4160505408480788,1.5856555220027801,0.561367700409716,0.3993284006888058,0.03930391666504663
0.1220000000002408,2.879749679772599,0.19799867395672147,0.41646137665893257,1.594683074064815,0.5609060750039819,0.39965888832689694,0.039435054432689604
0.1240000000002408,2.894973029502985,0.1978624487030776,0.4168969677787627,1.6038795434518485,0.560422451195093,0.40000844693206405,0.039569133847266055
0.1260000000002408,2.910486053296617,0.19771812326222563,0.4173569163036362,1.6132190237756694,0.5599175679474967,0.40037662175695504,0.03970578187383876
0.1280000000002408,2.92624736914446,0.19756612395980808,0.41784068222107246,1.622674116508318,0.5593926189729918,0.40076278752396094,0.03984459705576101
0.1300000000002408,2.9422126391796906,0.19740707607343397,0.4183474128797865,1.6322160304580682,0.5588487979833774,0.40116606316008707,0.039985145961962884
0.1320000000002408,2.958334569677697,0.19724166172413138,0.4188757724594317,1.6418142904469064,0.5582877534378047,0.4015853117969535,0.04012697384509236
0.13400000000024082,2.974564730045487,0.19707061987634739,0.41942448198308047,1.651438158396006,0.5577111337954248,0.4020192544576325,0.0402695975360879
0.13600000000024082,2.990852643326986,0.196894803181367,0.4199919214132911,1.6610558943612805,0.557121042262741,0.4024664416349395,0.04041252676046058
0.13800000000024082,3.007147377818766,0.19671517797731333,0.42057621491723657,1.6706360639320208,0.5565194683594182,0.4029252532914329,0.04055526413829413
0.14000000000024082,3.023398229191074,0.19653271060230945,0.4211752308667041,1.6801475453363215,0.5559087995090548,0.40339389885941407,0.04069730163153118
0.14200000000024082,3.039554947861511,0.19634848108131644,0.42178692289860964,1.689559856290742,0.5552913662918298,0.40387050250605583,0.04083814896568283
0.14400000000024082,3.055567966368705,0.1961635694392954,0.422408960432774,1.6988438929647516,0.5546695561313415,0.4043531031334025,0.040977319418973854
0.14600000000024083,3.0713899909880444,0.19597899885778833,0.4230389560455989,1.7079717807667563,0.5540459269814451,0.404839711221789,0.04111435113862484
0.14800000000024083,3.0869762291053537,0.19579601989201342,0.42367463600032423,1.7169177838388021,0.5534229231091576,0.4053282804081312,0.04124880003542482
0.15000000000024083,3.1022839344695425,0.1956154851932557,0.42431338549967584,1.7256580918937532,0.5528028750946585,0.40581684959447334,0.041380253994586
0.15200000000024083,3.1172744535556864,0.19543864531673324,0.4249528739634745,1.7341712536463632,0.5521882272049647,0.4063034292611504,0.04150833287574381
0.15400000000024083,3.131912316070328,0.19526640975715012,0.425590998185217,1.7424385747172069,0.5515811394899985,0.4067861719970446,0.041632699171097895
0.15600000000024083,3.146165689698824,0.19509974485262946,0.42622537074130523,1.750443705517893,0.5509836583128441,0.4072632588127479,0.0417530508999848
0.15800000000024084,3.160007062226377,0.19493950325445628,0.4268542294857501,1.7581731883689724,0.5503978300365856,0.4077330696708186,0.041869128714305315
0.16000000000024084,3.1734132415380327,0.19478653761391562,0.4274753575252103,1.7656163509185272,0.5498252462769551,0.4081940413772342,0.04198071945123818
0.16200000000024084,3.186364446123978,0.1946414732086166,0.4280873906176299,1.772765078768494,0.5492675554931036,0.4086448096899385,0.042087641922385316
0.16400000000024084,3.1988456693215954,0.19450499215958722,0.4286884529301816,1.77961415653518,0.5487260650836684,0.4090841524754229,0.04218976823005396
0.16600000000024084,3.210845542447084,0.19437766290101754,0.42927763496816146,1.786160472041394,0.5482019687604486,0.4095110181304359,0.04228700955640192
0.16800000000024085,3.2223567895428116,0.19425999702367858,0.4298533451158372,1.7924034142203817,0.547696176018148,0.40992452558198283,0.04237931261072388
0.17000000000024085,3.233375090508934,0.1941522219012464,0.43041501493901896,1.7983449299592444,0.547209425821214,0.4103239358656167,0.04246666318216508
0.17200000000024085,3.2439002179717744,0.19405473543765397,0.43096173494300255,1.8039884724956865,0.5467422297604175,0.4107086805471475,0.0425490719288666
0.17400000000024085,3.25393467304177,0.19396765131973934,0.43149293669359795,1.8093392003699824,0.5462950994265294,0.4110783333009326,0.042626595694247434
0.17600000000024085,3.2634832305661163,0.19389131060801654,0.43200833597371013,1.814404389539765,0.545868091662969,0.41143263833158655,0.042699301979867654
0.17800000000024085,3.2725540759971503,0.19382559961564755,0.4325075917228251,1.8191918843968566,0.5454613201565741,0.4117714251088523,0.042767290261710514
0.18000000000024086,3.2811565316555886,0.19377063202947037,0.43299070394094286,1.8237111209488122,0.5450746712205067,0.4120946652110204,0.04283067777932771
0.18200000000024086,3.289302420972584,0.19372629416264697,0.43345761578464437,1.8279723025893428,0.5447079174810907,0.4124024723249288,0.04288959953583938
0.18400000000024086,3.297004931621346,0.19369252917175842,0.4339087251578627,1.8319865706285734,0.5443608315646503,0.41269498855912506,0.04294420119250672
0.18600000000024086,3.3042781607697873,0.19366928021338564,0.4343440320605978,1.835765336382869,0.5440329018804144,0.41297246970899465,0.04299464262144568
0.18800000000024086,3.311137797201553,0.19365626307043365,0.43476410492703976,1.8393203238073994,0.5437236736810309,0.41323525683505163,0.04304109080019959
0.19000000000024087,3.3175997570739644,0.19365342089948345,0.4351693416611216,1.8426635268635745,0.5434325216888908,0.41348374784122904,0.043083716259025455
0.19200000000024087,3.3236806386653712,0.19366041264002098,0.4355602538536143,1.8458070247779326,0.5431589343132229,0.4137183406314599,0.04312269308089398
0.19400000000024087,3.32939772237515,0.19367701091837022,0.435937580468965,1.848763024674705,0.5429022294329994,0.4139395752182247,0.04315819179606219
0.19600000000024087,3.3347678338553264,0.19370315889111223,0.43630160572426874,1.8515431368222233,0.5426617249271921,0.41414790634887555,0.04319039359292813
0.19800000000024087,3.3398082535052778,0.1937385154977329,0.43665312542739143,1.8541593836036068,0.542436681831354,0.41434387403589296,0.04321946189632147
0.20000000000024087,3.3445360343507056,0.19378262599088028,0.4369928216993613,1.8566227784312876,0.542226418024457,0.4145280182917575,0.04324557434192658
0.20200000000024088,3.3489675472962825,0.19383549037055428,0.43732143350462527,1.8589445763022288,0.542030194542054,0.41470090755065914,0.04326888724914573
0.20400000000024088,3.3531196179940346,0.19389676757624094,0.43763947243395446,1.8611353216706554,0.5418473861065362,0.4148630818250785,0.043289560490094865
0.20600000000024088,3.357008162601282,0.19396611654742624,0.43794790482547197,1.8632051326651504,0.5416771969100372,0.41501505270578654,0.043307750384176245
0.20800000000024088,3.3606484151543192,0.1940434235972721,0.4382470717396917,1.8651639284623298,0.5415190016749482,0.41515741704868286,0.043323595487223705
0.21000000000024088,3.364055609689438,0.19412834766526457,0.4385378258278988,1.8670205624247038,0.541372061436822,0.4152906864445385,0.04333724146049843
0.21200000000024088,3.3672438433745526,0.19422088875140361,0.43882079236770233,1.868784243186151,0.5412358077614686,0.41541537248412447,0.04334881620169318
0.2140000000002409,3.370227440751252,0.1943205921083372,0.43909665348013033,1.8704629004036224,0.541109615371279,0.41553198675821185,0.04335844405578704
0.2160000000002409,3.373019134745392,0.1944272303623893,0.4393659775993728,1.8720643500472312,0.5409928021452252,0.41564098401415267,0.0433662422623317
0.2180000000002409,3.375631430909155,0.19454080351355993,0.4396295605332959,1.8735961807134145,0.540884799649117,0.4157428758427179,0.043372320955451474
0.2200000000002409,3.378076834794721,0.19466097050133507,0.4398877433424135,1.8750651709798885,0.5407851531356024,0.4158380885695501,0.043376786716557
0.2220000000002409,3.380366032964863,0.19478761763887673,0.4401411513043348,1.8764776446770175,0.5406932373270724,0.4159270485202919,0.04337973191620416
0.2240000000002409,3.382510166729706,0.19492051755250883,0.44039035285324973,1.8778396840506348,0.540608597476175,0.4160101820205857,0.04338124892494884
0.2260000000002409,3.384519467904671,0.19505978392906942,0.4406360869536054,1.8791569023883672,0.540530721992139,0.4160878585526551,0.043381423007919535
0.2280000000002409,3.386403031436798,0.19520496202120646,0.44087852413565887,1.880434657182456,0.5404592129710316,0.41616044759872367,0.0433803287721037
0.2300000000002409,3.3881701796468047,0.19535616551575796,0.4411182896770191,1.881677908021209,0.5403936725089196,0.4162282902193053,0.0433780372717751
0.2320000000002409,3.3898293253607026,0.1955130533522099,0.44135583832503816,1.8828907049982304,0.540333645858451,0.41629172747491416,0.04337461956120746
0.2340000000002409,3.3913884266571532,0.19567562553056225,0.4415916248270681,1.8840776097978955,0.5402787919591119,0.41635107200435467,0.043370136036533495
0.2360000000002409,3.392854986867465,0.19584410942449107,0.44182593340020393,1.8852425161944057,0.540228769750388,0.4164066080247219,0.0433646435411722
0.2380000000002409,3.3942358272019177,0.1960178229129683,0.4420593893220547,1.8863888916363207,0.5401831813283465,0.41645859133140134,0.04335819181311521
0.2400000000002409,3.395537541497117,0.19619722074334595,0.4422922199662964,1.8875203030481829,0.5401418561627305,0.41650730614148807,0.04335083059035415
0.2420000000002409,3.3967664962159905,0.19638196185510998,0.4425248800802811,1.8886396210226517,0.5401043963496066,0.4165530082503675,0.04334260605816696
0.2440000000002409,3.397927920953087,0.19657215993509847,0.4427577107245228,1.8897496166764038,0.540070574515299,0.4165958681882968,0.04333355729640421
0.24600000000024091,3.3990275000503063,0.19676770129647334,0.44299093927269756,1.8908530469152611,0.5400401632861317,0.41663611332895184,0.04332372338491646
0.24800000000024092,3.4000700083548456,0.1969684722523966,0.44322484994190037,1.891952327584531,0.5400128784450097,0.41667397104600873,0.04331313629812691
0.2500000000002409,3.401060220713901,0.1971747001765443,0.4434598406360642,1.8930499029512307,0.5399885494616757,0.41670961186972444,0.043301831563172424
0.2520000000002409,3.402002457227317,0.19738615769524037,0.4436962524157032,1.8941473504202377,0.5399669489624541,0.416743206330356,0.04328983404904882
0.2540000000002409,3.402900583247585,0.19760295849532286,0.4439342558110743,1.8952470432042954,0.5399479632605066,0.4167748965364509,0.04327717217746561
0.2560000000002409,3.403758691500874,0.19782498888995376,0.4441741918826915,1.896350445021443,0.5399313081387385,0.41680482459655666,0.043263870817418594
0.2580000000002409,3.4045799652186486,0.19805224887913303,0.44441611747397397,1.89745931801767,0.5399168699103113,0.4168331610409303,0.04324994773247622
0.2600000000002409,3.4053675876323726,0.19828496583653674,0.44466060101911153,1.8985750690675962,0.5399045348883874,0.4168600195564099,0.043235431344348
0.26200000000024093,3.4061249693471862,0.19852291238848885,0.44490758567468536,1.8996990908349878,0.5398941325427096,0.4168855138298333,0.04322033586388866
0.26400000000024093,3.4068543840998498,0.19876631590866536,0.4451574125012093,1.9008326480859172,0.5398855491864399,0.41690975754803866,0.04320468260738034
0.26600000000024093,3.4075590151218274,0.19901506271022829,0.4454102520289406,1.901976806634491,0.5398786711327405,0.4169328643978639,0.043188482232964114
0.26800000000024093,3.4082409087762033,0.19926938016685364,0.44566633163155506,1.9031324759754131,0.539873327851354,0.4169549196444376,0.043171752504208405
0.27000000000024094,3.4089023387997375,0.19952904090486537,0.4459258786827288,1.9043008071879186,0.5398695193422807,0.4169759801311787,0.04315451118468165
0.27200000000024094,3.4095455789291904,0.19979438598477756,0.4461890068692998,1.9054825676581637,0.5398670182318446,0.41699618796663473,0.04313676537981124
0.27400000000024094,3.41017244815397,0.20006518803291415,0.4464560572517821,1.9066785531940147,0.5398658813634645,0.4170155999942247,0.0431185328531656
0.27600000000024094,3.410784992837161,0.2003416744229512,0.44672708667359473,1.9078893890730806,0.5398659382068834,0.41703424463565814,0.04309982071017212
0.27800000000024094,3.4113845772208182,0.20062395884172665,0.4470022656649947,1.909115942157501,0.5398671319186825,0.417052235577773,0.04308063960897185
0.28000000000024095,3.4119730202943512,0.20091192760240256,0.44728176475623893,1.9103586956163379,0.5398693488120238,0.4170696296639883,0.043061007313133226
0.28200000000024095,3.412551458926139,0.20120592176549293,0.44756592500784154,1.9116178910341217,0.539872645730326,0.41708645531601357,0.043040923822656264
0.28400000000024095,3.4131217121055903,0.20150571395732172,0.4478545758895455,1.9128943100078637,0.5398768521433323,0.4171027693772678,0.04302040690110939
0.28600000000024095,3.4136846893274093,0.201811531551565,0.44814834267895987,1.9141880520135475,0.5398819112076236,0.41711862869117006,0.04299946365391998
0.28800000000024095,3.4142417548336517,0.20212348823506074,0.4484469411589896,1.9154999270698934,0.5398878229232001,0.4171340901011392,0.04297809763380173
0.29000000000024095,3.4147940454926977,0.20244158400780893,0.4487507123901487,1.9168296509598068,0.5398945304466426,0.41714915360717536,0.04295632660432308
0.29200000000024096,3.4153422434255756,0.2027660462434856,0.4490598269026942,1.9181778631717514,0.5399019769345322,0.4171638760526975,0.042934154118197704
0.29400000000024096,3.415887712874341,0.20309676125525275,0.44937445522688313,1.9195445494948724,0.5399101055434498,0.41717831428112456,0.042911590833566673
0.29600000000024096,3.416431135960022,0.2034340701036244,0.44969476789297247,1.9209301646765218,0.5399188594299764,0.41719246829245665,0.04288864385585737
0.29800000000024096,3.4169734221773234,0.20377785910176258,0.4500208217443813,1.922334751349264,0.5399282954375312,0.41720639493011275,0.04286532029049715
0.30000000000024096,3.4175150262735965,0.20412835562334322,0.4503527873113665,1.923758110561132,0.5399382430358569,0.4172200941940928,0.04284163434834079
0.30200000000024096,3.4180573124908977,0.2044856733552044,0.45069083512418523,1.9252005691617857,0.5399488159117918,0.4172335945061063,0.04281758958210196
0.30400000000024097,3.4186005082029034,0.2048498122973461,0.45103513571309445,1.9266621697837891,0.5399598435350785,0.4172469527095723,0.04279319664992173
0.30600000000024097,3.419145068156965,0.20522099982344433,0.4513859164517701,1.928142812951159,0.5399714395925554,0.4172601119610718,0.042768462657227474
0.30800000000024097,3.4196921292214624,0.20559934962033713,0.4517431773402123,1.9296426123507335,0.5399834335539654,0.4172731859474428,0.042743398262160254
0.31000000000024097,3.4202419187700723,0.20598486168802443,0.452107145752097,1.9311612269219982,0.5399958822627273,0.4172861178252663,0.042718014122861137
0.312000000000241,3.4207951189238224,0.20637776340018232,0.4524779353742622,1.9326988129843556,0.5400087288754223,0.4172989360162518,0.04269231379204381
0.314000000000241,3.4213519570563884,0.2067782821304868,0.4528557167369649,1.934255299483532,0.5400220302354694,0.41731169736381823,0.04266631148056302
0.316000000000241,3.4219131152887994,0.20718619050526182,0.4532406603704622,1.9358306153652536,0.5400356158126114,0.4173243450245467,0.04264001784655983
0.318000000000241,3.422479048368406,0.20760205695869746,0.45363293680501104,1.9374242490387494,0.5400495992936865,0.41733696426356565,0.04261343644274793
0.320000000000241,3.4230499836688857,0.20802576780395568,0.45403265972744944,1.9390363994559858,0.5400639238352755,0.4173494982374561,0.04258658147998208
0.322000000000241,3.4236266033112654,0.20845743672787453,0.45443999966803444,1.9406667966107225,0.5400785325939597,0.41736203221134655,0.04255946006368964
0.324000000000241,3.424209134669222,0.208897404790968,0.45485524084386103,1.9423152131292836,0.5400934255697387,0.4173744809201085,0.04253208285201168
0.326000000000241,3.4247978051164307,0.2093456719932361,0.4552782695680912,1.9439813790054288,0.5401086027626129,0.4173869296288705,0.04250446050308927
0.328000000000241,3.42539329677392,0.2098023520215168,0.455709483744658,1.945665308450013,0.5401240641725821,0.4173993499159229,0.042476603675063465
0.330000000000241,3.4259953822680136,0.21026778593632423,0.45614894021698044,1.9473667598785052,0.5401397529562273,0.41741174178126583,0.04244851947336164
0.332000000000241,3.426604971093416,0.2107418600508203,0.4565968095153155,1.9490850795915868,0.5401556691135485,0.4174241336466088,0.042420218556124864
0.334000000000241,3.427222063250127,0.21122502911235705,0.4570532621699202,1.9508204807520793,0.5401717558011268,0.4174365255119517,0.04239171513420788
0.336000000000241,3.4278468861118228,0.21171706574725846,0.4575186392413086,1.9525727928297256,0.540188069862381,0.4174488889555852,0.042363012760324385
0.338000000000241,3.4284798944258545,0.2122185383897146,0.45799282704264266,1.9543413337034976,0.5402046112973112,0.4174612523992186,0.04233412919804281
0.340000000000241,3.4291213155658995,0.2127294470397255,0.45847622347785544,1.9561261460059598,0.5402213232624985,0.41747364426456157,0.04230506800007685
0.342000000000241,3.429771604279309,0.21324990538412908,0.45896899907720395,1.9579268318331786,0.5402381489145237,0.417486007708195,0.042275843377281255
0.344000000000241,3.430430533192407,0.2137801407966014,0.4594712106841071,1.9597434053960094,0.540255145096806,0.41749839957353796,0.04224646243508339
0.346000000000241,3.431098784426222,0.21432049433765651,0.4599831993590791,1.9615754972122281,0.5402723118093453,0.41751079143888087,0.042216935831624336
0.348000000000241,3.4317763579807536,0.21487085232045636,0.46050496510211975,1.9634226809561928,0.5402895353653037,0.41752318330422383,0.04218727422504514
0.350000000000241,3.4324637086033536,0.215431442118677,0.4610367921303242,1.9652850276821767,0.540306929451519,0.41753557516956674,0.042157484720773186
0.352000000000241,3.433160836294023,0.21600271847967045,0.4615790215042065,1.9671621679079565,0.5403244372245724,0.4175479954566192,0.04212758152966323
0.354000000000241,3.4338681958001125,0.21658479509027473,0.4621316532237665,1.969053703729599,0.5403420586844636,0.41756038732196216,0.042097571757142634
0.356000000000241,3.434586014495299,0.21717767195048984,0.46269508519293734,1.970959947785909,0.540359736987774,0.4175728360307241,0.04206746250863878
0.358000000000241,3.4353142923795827,0.2177816901208298,0.46326931741171906,1.972880289010132,0.5403774721345034,0.41758525631777654,0.042037264442292735
0.360000000000241,3.4360537115739906,0.2183970769749706,0.46385463409720656,1.9748143863417542,0.5403953209680707,0.4175977050265385,0.04200698821624555
0.362000000000241,3.436804044704848,0.2190240598865883,0.464451433153333,1.9767625382087253,0.5404132266450571,0.4176101537353004,0.04197664093592462
